Location,Year,WeekNum,avg_price,median_price,std_price,years_count,avg_norm,risk_norm,HighPriceScore,Label,conf_score,Confidence
Monaragala,2017,33,62.425794,62.425794,56.802629,1,0.194814,0.874621,0.599159,MODERATE,62.708078,Medium
Monaragala,2017,34,62.825,62.825,56.718503,1,0.196351,0.873325,0.607171,MODERATE,62.852064,Medium
Monaragala,2017,35,62.638333,62.638333,56.172328,1,0.195632,0.864915,0.603566,MODERATE,63.145354,Medium
Monaragala,2017,36,62.857857,62.857857,55.960524,1,0.196477,0.861654,0.607973,MODERATE,63.32649,Medium
Monaragala,2017,37,62.596071,62.596071,56.402014,1,0.19547,0.868452,0.602764,MODERATE,62.994132,Medium
Monaragala,2017,38,62.151026,62.151026,55.850892,1,0.193757,0.859966,0.596554,MODERATE,63.230814,Medium
Monaragala,2017,39,62.09,62.09,54.963218,1,0.193522,0.846298,0.59375,MODERATE,63.763444,Medium
Monaragala,2017,40,62.458718,62.458718,54.567603,1,0.194941,0.840207,0.60016,MODERATE,64.092236,Medium
Monaragala,2017,41,61.752308,61.752308,59.526049,1,0.192223,0.916554,0.584936,MODERATE,60.87522,Medium
Monaragala,2017,42,61.412955,61.412955,59.234345,1,0.190917,0.912063,0.578526,MODERATE,60.976529,Medium
Monaragala,2017,43,62.219748,62.219748,59.144883,1,0.194022,0.910685,0.597756,MODERATE,61.217907,Medium
Monaragala,2017,44,62.709874,62.709874,54.00483,1,0.195908,0.831541,0.60617,MODERATE,64.496838,Medium
Monaragala,2017,45,63.94881,63.94881,53.97457,1,0.200675,0.831075,0.614183,MODERATE,64.80153,Medium
Monaragala,2017,46,64.345238,64.345238,53.224717,1,0.202201,0.819529,0.622196,MODERATE,65.354896,Medium
Monaragala,2017,47,64.024048,64.024048,51.274283,1,0.200965,0.789498,0.616186,MODERATE,66.482012,Medium
Monaragala,2017,48,64.130714,64.130714,50.932623,1,0.201375,0.784237,0.61899,MODERATE,66.717069,Medium
Monaragala,2017,49,65.506667,65.506667,50.705756,1,0.20667,0.780744,0.63722,MODERATE,67.174487,Medium
Monaragala,2017,50,64.982051,64.982051,50.825447,1,0.204651,0.782587,0.629207,MODERATE,66.979642,Medium
Monaragala,2017,51,66.255556,66.255556,42.676469,1,0.209552,0.657112,0.649439,MODERATE,72.292645,High
Monaragala,2017,52,67.323333,67.323333,40.481397,1,0.213661,0.623314,0.667468,STRONG,73.89113,High
Monaragala,2018,1,71.101667,71.101667,49.477365,1,0.2282,0.76183,0.688101,STRONG,69.222871,Medium
Monaragala,2018,2,69.576667,69.576667,47.596229,1,0.222332,0.732865,0.679688,STRONG,70.029361,High
Monaragala,2018,3,68.135,68.135,46.177647,1,0.216784,0.711022,0.672075,STRONG,70.570205,High
Monaragala,2018,4,65.266667,65.266667,45.607571,1,0.205747,0.702244,0.634415,MODERATE,70.259053,High
Monaragala,2018,5,63.381944,63.381944,44.766284,1,0.198494,0.68929,0.611378,MODERATE,70.342044,High
Monaragala,2018,6,59.569444,59.569444,39.141853,1,0.183823,0.602688,0.561699,MODERATE,72.92588,High
Monaragala,2018,7,59.4,59.4,38.696613,1,0.183171,0.595832,0.559696,MODERATE,73.160981,High
Monaragala,2018,8,60.619444,60.619444,40.101148,1,0.187863,0.617459,0.574519,MODERATE,72.577481,High
Monaragala,2018,9,64.072727,64.072727,39.594733,1,0.201152,0.609661,0.617989,MODERATE,73.686703,High
Monaragala,2018,10,67.483333,67.483333,39.460563,1,0.214277,0.607595,0.66847,STRONG,74.556805,High
Monaragala,2018,11,68.918333,68.918333,40.869397,1,0.219799,0.629288,0.675681,STRONG,74.020426,High
Monaragala,2018,12,70.124167,70.124167,42.016053,1,0.224439,0.646944,0.684896,STRONG,73.592611,High
Monaragala,2018,13,70.683681,70.683681,42.306796,1,0.226592,0.65142,0.686498,STRONG,73.542727,High
Monaragala,2018,14,71.976529,71.976529,43.38737,1,0.231567,0.668059,0.696915,STRONG,73.175702,High
Monaragala,2018,15,66.91307,66.91307,43.918851,1,0.212082,0.676242,0.658454,STRONG,71.679272,High
Monaragala,2018,16,70.7775,70.7775,42.411978,1,0.226953,0.65304,0.6873,STRONG,73.499607,High
Monaragala,2018,17,73.423667,73.423667,44.990085,1,0.237136,0.692736,0.709736,STRONG,72.058369,High
Monaragala,2018,18,72.208833,72.208833,43.932721,1,0.232461,0.676456,0.703726,STRONG,72.893456,High
Monaragala,2018,19,71.529833,71.529833,48.947914,1,0.229848,0.753677,0.693309,STRONG,69.647819,Medium
Monaragala,2018,20,72.976667,72.976667,49.672041,1,0.235416,0.764827,0.705729,STRONG,69.277953,Medium
Monaragala,2018,21,72.213333,72.213333,49.570351,1,0.232478,0.763261,0.704527,STRONG,69.422271,Medium
Monaragala,2018,22,65.707407,65.707407,49.54008,1,0.207443,0.762795,0.642428,MODERATE,67.938777,Medium
Monaragala,2018,23,66.248333,66.248333,48.241546,1,0.209524,0.742801,0.647636,MODERATE,68.863438,Medium
Monaragala,2018,24,66.619691,66.619691,48.593341,1,0.210953,0.748218,0.654046,STRONG,68.73251,Medium
Monaragala,2018,25,70.60679,70.60679,53.989232,1,0.226296,0.831301,0.685697,STRONG,66.329745,Medium
Monaragala,2018,26,80.396042,80.396042,57.172486,1,0.263966,0.880315,0.727364,STRONG,62.945376,Medium
Monaragala,2018,27,83.600486,83.600486,61.469993,1,0.276297,0.946486,0.736579,STRONG,59.558668,Medium
Monaragala,2018,28,83.877847,83.877847,61.471478,1,0.277365,0.946509,0.73738,STRONG,59.493715,Medium
Monaragala,2018,29,86.458333,86.458333,63.800365,1,0.287295,0.982368,0.744992,STRONG,57.463547,Medium
Monaragala,2018,30,85.792083,85.792083,63.198008,1,0.284731,0.973094,0.743389,STRONG,57.988369,Medium
Monaragala,2018,31,85.48375,85.48375,63.40622,1,0.283544,0.9763,0.742588,STRONG,57.931321,Medium
Monaragala,2018,32,69.883696,69.883696,57.118966,1,0.223513,0.879491,0.681691,STRONG,64.235183,Medium
Monaragala,2018,33,68.957047,68.957047,56.802629,1,0.219948,0.874621,0.676482,STRONG,64.216064,Medium
Monaragala,2018,34,67.988732,67.988732,56.718503,1,0.216221,0.873325,0.670873,STRONG,64.044305,Medium
Monaragala,2018,35,65.562083,65.562083,56.172328,1,0.206883,0.864915,0.639223,MODERATE,63.820412,Medium
Monaragala,2018,36,65.679167,65.679167,55.960524,1,0.207334,0.861654,0.640024,MODERATE,63.977895,Medium
Monaragala,2018,37,66.836667,66.836667,56.402014,1,0.211788,0.868452,0.657652,STRONG,63.973233,Medium
Monaragala,2018,38,65.703333,65.703333,55.850892,1,0.207427,0.859966,0.641627,MODERATE,64.050998,Medium
Monaragala,2018,39,69.151905,69.151905,54.963218,1,0.220697,0.846298,0.678886,STRONG,65.39395,Medium
Monaragala,2018,40,81.455833,81.455833,54.567603,1,0.268045,0.840207,0.73097,STRONG,64.305034,Medium
Monaragala,2018,41,85.282917,85.282917,59.526049,1,0.282772,0.916554,0.741787,STRONG,60.367494,Medium
Monaragala,2018,42,83.329167,83.329167,59.234345,1,0.275253,0.912063,0.735777,STRONG,60.998252,Medium
Monaragala,2018,43,82.5625,82.5625,59.144883,1,0.272303,0.910685,0.734976,STRONG,61.230365,Medium
Monaragala,2018,44,80.937037,80.937037,54.00483,1,0.266048,0.831541,0.728165,STRONG,64.771431,Medium
Monaragala,2018,45,82.324815,82.324815,53.97457,1,0.271388,0.831075,0.734175,STRONG,64.469647,Medium
Monaragala,2018,46,75.639,75.639,53.224717,1,0.245661,0.819529,0.716146,STRONG,66.475155,Medium
Monaragala,2018,47,64.055185,64.055185,51.274283,1,0.201085,0.789498,0.617188,MODERATE,66.489201,Medium
Monaragala,2018,48,63.018148,63.018148,50.932623,1,0.197094,0.784237,0.610777,MODERATE,66.460191,Medium
Monaragala,2018,49,63.425556,63.425556,50.705756,1,0.198662,0.780744,0.611979,MODERATE,66.693984,Medium
Monaragala,2018,50,65.684815,65.684815,50.825447,1,0.207356,0.782587,0.640825,MODERATE,67.141901,Medium
Monaragala,2018,51,65.925556,65.925556,42.676469,1,0.208282,0.657112,0.644231,MODERATE,72.216452,High
Monaragala,2018,52,66.110741,66.110741,40.481397,1,0.208995,0.623314,0.646234,MODERATE,73.611157,High
Monaragala,2019,1,66.563846,66.563846,49.477365,1,0.210738,0.76183,0.652444,STRONG,68.175144,Medium
Monaragala,2019,2,78.316444,78.316444,47.596229,1,0.255964,0.732865,0.722356,STRONG,69.32356,Medium
Monaragala,2019,3,62.088667,62.088667,46.177647,1,0.193517,0.711022,0.592548,MODERATE,69.174182,Medium
Monaragala,2019,4,62.027778,62.027778,45.607571,1,0.193283,0.702244,0.591346,MODERATE,69.511234,Medium
Monaragala,2019,5,59.633333,59.633333,44.766284,1,0.184069,0.68929,0.563301,MODERATE,69.476536,Medium
Monaragala,2019,6,57.115556,57.115556,39.141853,1,0.17438,0.602688,0.531651,MODERATE,72.359307,High
Monaragala,2019,7,54.825,54.825,38.696613,1,0.165566,0.595832,0.500601,MODERATE,72.10467,High
Monaragala,2019,8,56.031111,56.031111,40.101148,1,0.170207,0.617459,0.517829,MODERATE,71.518092,High
Monaragala,2019,9,55.158631,55.158631,39.594733,1,0.16685,0.609661,0.501402,MODERATE,71.628548,High
Monaragala,2019,10,55.377113,55.377113,39.460563,1,0.16769,0.607595,0.502204,MODERATE,71.761629,High
Monaragala,2019,11,59.857292,59.857292,40.869397,1,0.184931,0.629288,0.566707,MODERATE,71.928343,High
Monaragala,2019,12,60.006042,60.006042,42.016053,1,0.185503,0.646944,0.567508,MODERATE,71.256461,High
Monaragala,2019,13,45.0,45.0,42.306796,1,0.127758,0.65142,0.384615,MODERATE,67.612682,Medium
Monaragala,2019,14,45.0,45.0,43.38737,1,0.127758,0.668059,0.384615,MODERATE,66.947155,Medium
Monaragala,2019,15,45.0,45.0,43.918851,1,0.127758,0.676242,0.384615,MODERATE,66.619816,Medium
Monaragala,2019,16,45.0,45.0,42.411978,1,0.127758,0.65304,0.384615,MODERATE,67.547901,Medium
Monaragala,2019,17,45.0,45.0,44.990085,1,0.127758,0.692736,0.384615,MODERATE,65.960041,Medium
Monaragala,2019,18,45.0,45.0,43.932721,1,0.127758,0.676456,0.384615,MODERATE,66.611273,Medium
Monaragala,2019,19,45.0,45.0,48.947914,1,0.127758,0.753677,0.384615,MODERATE,63.522408,Medium
Monaragala,2019,20,45.5,45.5,49.672041,1,0.129682,0.764827,0.401242,MODERATE,63.191861,Medium
Monaragala,2019,21,46.0,46.0,49.570351,1,0.131606,0.763261,0.411458,MODERATE,63.369936,Medium
Monaragala,2019,22,46.5,46.5,49.54008,1,0.13353,0.762795,0.421474,MODERATE,63.504024,Medium
Monaragala,2019,23,54.179106,54.179106,48.241546,1,0.16308,0.742801,0.498197,MODERATE,66.076803,Medium
Monaragala,2019,24,43.771212,43.771212,48.593341,1,0.123029,0.748218,0.364784,MODERATE,63.457078,Medium
Monaragala,2019,25,45.373939,45.373939,53.989232,1,0.129197,0.831301,0.398438,MODERATE,60.503791,Medium
Monaragala,2019,26,48.965333,48.965333,57.172486,1,0.143017,0.880315,0.450321,MODERATE,59.372429,Medium
Monaragala,2019,27,49.613,49.613,61.469993,1,0.145509,0.946486,0.464343,MODERATE,56.875126,Medium
Monaragala,2019,28,55.744242,55.744242,61.471478,1,0.169103,0.946509,0.509215,MODERATE,58.28984,Medium
Monaragala,2019,29,55.626061,55.626061,63.800365,1,0.168648,0.982368,0.504808,MODERATE,56.828188,Medium
Monaragala,2019,30,56.487,56.487,63.198008,1,0.171961,0.973094,0.521835,MODERATE,57.397961,Medium
Monaragala,2019,31,57.421818,57.421818,63.40622,1,0.175559,0.9763,0.534856,MODERATE,57.485561,Medium
Monaragala,2019,32,58.207273,58.207273,57.118966,1,0.178581,0.879491,0.549279,MODERATE,61.539242,Medium
Monaragala,2019,33,58.34,58.34,56.802629,1,0.179092,0.874621,0.553686,MODERATE,61.764719,Medium
Monaragala,2019,34,55.987121,55.987121,56.718503,1,0.170038,0.873325,0.511218,MODERATE,61.273282,Medium
Monaragala,2019,35,50.623,50.623,56.172328,1,0.149396,0.864915,0.477564,MODERATE,60.371162,Medium
Monaragala,2019,36,50.531667,50.531667,55.960524,1,0.149044,0.861654,0.47516,MODERATE,60.480525,Medium
Monaragala,2019,37,48.928333,48.928333,56.402014,1,0.142875,0.868452,0.447917,MODERATE,59.838421,Medium
Monaragala,2019,38,49.168833,49.168833,55.850892,1,0.1438,0.859966,0.457933,MODERATE,60.233386,Medium
Monaragala,2019,39,50.355833,50.355833,54.963218,1,0.148368,0.846298,0.471554,MODERATE,61.05417,Medium
Monaragala,2019,40,64.704308,64.704308,54.567603,1,0.203583,0.840207,0.627404,MODERATE,64.610715,Medium
Monaragala,2019,41,56.0,56.0,59.526049,1,0.170087,0.916554,0.515625,MODERATE,59.547083,Medium
Monaragala,2019,42,56.5,56.5,59.234345,1,0.172011,0.912063,0.523438,MODERATE,59.842189,Medium
Monaragala,2019,43,57.0,57.0,59.144883,1,0.173935,0.910685,0.530248,MODERATE,60.012732,Medium
Monaragala,2019,44,57.5,57.5,54.00483,1,0.175859,0.831541,0.538061,MODERATE,63.293942,Medium
Monaragala,2019,45,57.5,57.5,53.97457,1,0.175859,0.831075,0.538061,MODERATE,63.312579,Medium
Monaragala,2019,46,57.5,57.5,53.224717,1,0.175859,0.819529,0.538061,MODERATE,63.774415,Medium
Monaragala,2019,47,57.5,57.5,51.274283,1,0.175859,0.789498,0.538061,MODERATE,64.97569,Medium
Monaragala,2019,48,57.5,57.5,50.932623,1,0.175859,0.784237,0.538061,MODERATE,65.186119,Medium
Monaragala,2019,49,57.958333,57.958333,50.705756,1,0.177623,0.780744,0.543069,MODERATE,65.43167,Medium
Monaragala,2019,50,58.260417,58.260417,50.825447,1,0.178786,0.782587,0.551482,MODERATE,65.427699,Medium
Monaragala,2019,51,61.547143,61.547143,42.676469,1,0.191433,0.657112,0.582332,MODERATE,71.205531,High
Monaragala,2019,52,56.083333,56.083333,40.481397,1,0.170408,0.623314,0.519431,MODERATE,71.295953,High
Monaragala,2020,1,25.0,25.0,49.477365,1,0.050795,0.76183,0.013822,WEAK,58.578566,Medium
Monaragala,2020,2,25.0,25.0,47.596229,1,0.050795,0.732865,0.013822,WEAK,59.73716,Medium
Monaragala,2020,3,25.0,25.0,46.177647,1,0.050795,0.711022,0.013822,WEAK,60.610867,Medium
Monaragala,2020,4,25.0,25.0,45.607571,1,0.050795,0.702244,0.013822,WEAK,60.961978,Medium
Monaragala,2020,5,25.0,25.0,44.766284,1,0.050795,0.68929,0.013822,WEAK,61.480128,Medium
Monaragala,2020,6,25.0,25.0,39.141853,1,0.050795,0.602688,0.013822,WEAK,64.944223,Medium
Monaragala,2020,7,25.0,25.0,38.696613,1,0.050795,0.595832,0.013822,WEAK,65.218447,Medium
Monaragala,2020,8,25.0,25.0,40.101148,1,0.050795,0.617459,0.013822,WEAK,64.353392,Medium
Monaragala,2020,9,64.072727,64.072727,39.594733,1,0.201152,0.609661,0.617989,MODERATE,73.686703,High
Monaragala,2020,10,67.483333,67.483333,39.460563,1,0.214277,0.607595,0.66847,STRONG,74.556805,High
Monaragala,2020,11,68.918333,68.918333,40.869397,1,0.219799,0.629288,0.675681,STRONG,74.020426,High
Monaragala,2020,12,70.124167,70.124167,42.016053,1,0.224439,0.646944,0.684896,STRONG,73.592611,High
Monaragala,2020,13,70.683681,70.683681,42.306796,1,0.226592,0.65142,0.686498,STRONG,73.542727,High
Monaragala,2020,14,71.976529,71.976529,43.38737,1,0.231567,0.668059,0.696915,STRONG,73.175702,High
Monaragala,2020,15,66.91307,66.91307,43.918851,1,0.212082,0.676242,0.658454,STRONG,71.679272,High
Monaragala,2020,16,70.7775,70.7775,42.411978,1,0.226953,0.65304,0.6873,STRONG,73.499607,High
Monaragala,2020,17,73.423667,73.423667,44.990085,1,0.237136,0.692736,0.709736,STRONG,72.058369,High
Monaragala,2020,18,72.208833,72.208833,43.932721,1,0.232461,0.676456,0.703726,STRONG,72.893456,High
Monaragala,2020,19,71.529833,71.529833,48.947914,1,0.229848,0.753677,0.693309,STRONG,69.647819,Medium
Monaragala,2020,20,72.976667,72.976667,49.672041,1,0.235416,0.764827,0.705729,STRONG,69.277953,Medium
Monaragala,2020,21,72.213333,72.213333,49.570351,1,0.232478,0.763261,0.704527,STRONG,69.422271,Medium
Monaragala,2020,22,65.707407,65.707407,49.54008,1,0.207443,0.762795,0.642428,MODERATE,67.938777,Medium
Monaragala,2020,23,66.248333,66.248333,48.241546,1,0.209524,0.742801,0.647636,MODERATE,68.863438,Medium
Monaragala,2020,24,66.619691,66.619691,48.593341,1,0.210953,0.748218,0.654046,STRONG,68.73251,Medium
Monaragala,2020,25,70.60679,70.60679,53.989232,1,0.226296,0.831301,0.685697,STRONG,66.329745,Medium
Monaragala,2020,26,80.396042,80.396042,57.172486,1,0.263966,0.880315,0.727364,STRONG,62.945376,Medium
Monaragala,2020,27,83.600486,83.600486,61.469993,1,0.276297,0.946486,0.736579,STRONG,59.558668,Medium
Monaragala,2020,28,83.877847,83.877847,61.471478,1,0.277365,0.946509,0.73738,STRONG,59.493715,Medium
Monaragala,2020,29,86.458333,86.458333,63.800365,1,0.287295,0.982368,0.744992,STRONG,57.463547,Medium
Monaragala,2020,30,85.792083,85.792083,63.198008,1,0.284731,0.973094,0.743389,STRONG,57.988369,Medium
Monaragala,2020,31,85.48375,85.48375,63.40622,1,0.283544,0.9763,0.742588,STRONG,57.931321,Medium
Monaragala,2020,32,69.883696,69.883696,57.118966,1,0.223513,0.879491,0.681691,STRONG,64.235183,Medium
Monaragala,2020,33,68.957047,68.957047,56.802629,1,0.219948,0.874621,0.676482,STRONG,64.216064,Medium
Monaragala,2020,34,67.988732,67.988732,56.718503,1,0.216221,0.873325,0.670873,STRONG,64.044305,Medium
Monaragala,2020,35,65.562083,65.562083,56.172328,1,0.206883,0.864915,0.639223,MODERATE,63.820412,Medium
Monaragala,2020,36,65.679167,65.679167,55.960524,1,0.207334,0.861654,0.640024,MODERATE,63.977895,Medium
Monaragala,2020,37,66.836667,66.836667,56.402014,1,0.211788,0.868452,0.657652,STRONG,63.973233,Medium
Monaragala,2020,38,65.703333,65.703333,55.850892,1,0.207427,0.859966,0.641627,MODERATE,64.050998,Medium
Monaragala,2020,39,69.151905,69.151905,54.963218,1,0.220697,0.846298,0.678886,STRONG,65.39395,Medium
Monaragala,2020,40,81.455833,81.455833,54.567603,1,0.268045,0.840207,0.73097,STRONG,64.305034,Medium
Monaragala,2020,41,85.282917,85.282917,59.526049,1,0.282772,0.916554,0.741787,STRONG,60.367494,Medium
Monaragala,2020,42,83.329167,83.329167,59.234345,1,0.275253,0.912063,0.735777,STRONG,60.998252,Medium
Monaragala,2020,43,82.5625,82.5625,59.144883,1,0.272303,0.910685,0.734976,STRONG,61.230365,Medium
Monaragala,2020,44,80.937037,80.937037,54.00483,1,0.266048,0.831541,0.728165,STRONG,64.771431,Medium
Monaragala,2020,45,82.324815,82.324815,53.97457,1,0.271388,0.831075,0.734175,STRONG,64.469647,Medium
Monaragala,2020,46,75.639,75.639,53.224717,1,0.245661,0.819529,0.716146,STRONG,66.475155,Medium
Monaragala,2020,47,64.055185,64.055185,51.274283,1,0.201085,0.789498,0.617188,MODERATE,66.489201,Medium
Monaragala,2020,48,63.018148,63.018148,50.932623,1,0.197094,0.784237,0.610777,MODERATE,66.460191,Medium
Monaragala,2020,49,63.425556,63.425556,50.705756,1,0.198662,0.780744,0.611979,MODERATE,66.693984,Medium
Monaragala,2020,50,65.684815,65.684815,50.825447,1,0.207356,0.782587,0.640825,MODERATE,67.141901,Medium
Monaragala,2020,51,65.93,65.93,42.676469,1,0.208299,0.657112,0.644832,MODERATE,72.217479,High
Monaragala,2020,52,66.11,66.11,40.481397,1,0.208992,0.623314,0.645633,MODERATE,73.610986,High
Monaragala,2021,1,59.69,59.69,49.477365,1,0.184287,0.76183,0.566106,MODERATE,66.588058,Medium
Monaragala,2021,2,64.59,64.59,47.596229,1,0.203143,0.732865,0.626202,MODERATE,68.878002,Medium
Monaragala,2021,3,60.26,60.26,46.177647,1,0.18648,0.711022,0.570112,MODERATE,68.751965,Medium
Monaragala,2021,4,59.08,59.08,45.607571,1,0.181939,0.702244,0.55609,MODERATE,68.830628,Medium
Monaragala,2021,5,56.82,56.82,44.766284,1,0.173243,0.68929,0.527644,MODERATE,68.826972,Medium
Monaragala,2021,6,56.94,56.94,39.141853,1,0.173704,0.602688,0.529247,MODERATE,72.318774,High
Monaragala,2021,7,55.73,55.73,38.696613,1,0.169048,0.595832,0.508013,MODERATE,72.313624,High
Monaragala,2021,8,55.99,55.99,40.101148,1,0.170049,0.617459,0.513622,MODERATE,71.5086,High
Monaragala,2021,9,63.75,63.75,39.594733,1,0.19991,0.609661,0.612981,MODERATE,73.612189,High
Monaragala,2021,10,57.59,57.59,39.460563,1,0.176206,0.607595,0.541667,MODERATE,72.272557,High
Monaragala,2021,11,71.25,71.25,40.869397,1,0.228771,0.629288,0.690705,STRONG,74.558779,High
Monaragala,2021,12,71.25,71.25,42.016053,1,0.228771,0.646944,0.690705,STRONG,73.852552,High
Monaragala,2021,13,71.25,71.25,42.306796,1,0.228771,0.65142,0.690705,STRONG,73.673483,High
Monaragala,2021,14,71.25,71.25,43.38737,1,0.228771,0.668059,0.690705,STRONG,73.007956,High
Monaragala,2021,15,71.25,71.25,43.918851,1,0.228771,0.676242,0.690705,STRONG,72.680616,High
Monaragala,2021,16,73.2,73.2,42.411978,1,0.236275,0.65304,0.707332,STRONG,73.697871,High
Monaragala,2021,17,73.2,73.2,44.990085,1,0.236275,0.692736,0.707332,STRONG,72.110011,High
Monaragala,2021,18,73.2,73.2,43.932721,1,0.236275,0.676456,0.707332,STRONG,72.761243,High
Monaragala,2021,19,81.0,81.0,48.947914,1,0.26629,0.753677,0.729567,STRONG,67.871455,Medium
Monaragala,2021,20,81.0,81.0,49.672041,1,0.26629,0.764827,0.729567,STRONG,67.425464,Medium
Monaragala,2021,21,79.95,79.95,49.570351,1,0.26225,0.763261,0.724159,STRONG,67.730527,Medium
Monaragala,2021,22,78.9,78.9,49.54008,1,0.258209,0.762795,0.723357,STRONG,67.991603,Medium
Monaragala,2021,23,72.0,72.0,48.241546,1,0.231657,0.742801,0.700321,STRONG,70.191427,High
Monaragala,2021,24,72.0,72.0,48.593341,1,0.231657,0.748218,0.700321,STRONG,69.974756,Medium
Monaragala,2021,25,72.0,72.0,53.989232,1,0.231657,0.831301,0.700321,STRONG,66.651419,Medium
Monaragala,2021,26,62.0,62.0,57.172486,1,0.193176,0.880315,0.590345,MODERATE,62.381972,Medium
Monaragala,2021,27,67.0,67.0,61.469993,1,0.212417,0.946486,0.66246,STRONG,60.88957,Medium
Monaragala,2021,28,57.0,57.0,61.471478,1,0.173935,0.946509,0.530248,MODERATE,58.579779,Medium
Monaragala,2021,29,53.0,53.0,63.800365,1,0.158543,0.982368,0.492989,MODERATE,56.221863,Medium
Monaragala,2021,30,67.0,67.0,63.198008,1,0.212417,0.973094,0.66246,STRONG,59.825283,Medium
Monaragala,2021,31,77.0,77.0,63.40622,1,0.250898,0.9763,0.719952,STRONG,59.890114,Medium
Monaragala,2021,32,67.0,67.0,57.118966,1,0.212417,0.879491,0.66246,STRONG,63.569374,Medium
Monaragala,2021,33,71.67,71.67,56.802629,1,0.230387,0.874621,0.695913,STRONG,64.842451,Medium
Monaragala,2021,34,71.67,71.67,56.718503,1,0.230387,0.873325,0.695913,STRONG,64.894265,Medium
Monaragala,2021,35,60.75,60.75,56.172328,1,0.188366,0.864915,0.575721,MODERATE,62.709361,Medium
Monaragala,2021,36,71.67,71.67,55.960524,1,0.230387,0.861654,0.695913,STRONG,65.361105,Medium
Monaragala,2021,37,65.0,65.0,56.402014,1,0.20472,0.868452,0.63121,MODERATE,63.54917,Medium
Monaragala,2021,38,65.0,65.0,55.850892,1,0.20472,0.859966,0.63121,MODERATE,63.888607,Medium
Monaragala,2021,39,73.75,73.75,54.963218,1,0.238391,0.846298,0.711138,STRONG,65.840556,Medium
Monaragala,2021,40,73.75,73.75,54.567603,1,0.238391,0.840207,0.711138,STRONG,66.084216,Medium
Monaragala,2021,41,80.0,80.0,59.526049,1,0.262442,0.916554,0.725761,STRONG,61.587254,Medium
Monaragala,2021,42,80.0,80.0,59.234345,1,0.262442,0.912063,0.725761,STRONG,61.766915,Medium
Monaragala,2021,43,80.0,80.0,59.144883,1,0.262442,0.910685,0.725761,STRONG,61.822015,Medium
Monaragala,2021,44,88.0,88.0,54.00483,1,0.293227,0.831541,0.746795,STRONG,63.14068,Medium
Monaragala,2021,45,92.0,92.0,53.97457,1,0.30862,0.831075,0.752003,STRONG,62.235767,Medium
Monaragala,2021,46,92.0,92.0,53.224717,1,0.30862,0.819529,0.752003,STRONG,62.697602,Medium
Monaragala,2021,47,92.0,92.0,51.274283,1,0.30862,0.789498,0.752003,STRONG,63.898877,Medium
Monaragala,2021,48,92.0,92.0,50.932623,1,0.30862,0.784237,0.752003,STRONG,64.109306,Medium
Monaragala,2021,49,92.0,92.0,50.705756,1,0.30862,0.780744,0.752003,STRONG,64.249034,Medium
Monaragala,2021,50,65.93,65.93,50.825447,1,0.208299,0.782587,0.644832,MODERATE,67.198511,Medium
Monaragala,2021,51,66.11,66.11,42.676469,1,0.208992,0.657112,0.645633,MODERATE,72.259038,High
Monaragala,2021,52,92.0,92.0,40.481397,1,0.30862,0.623314,0.752003,STRONG,70.546231,High
Monaragala,2022,1,71.101667,71.101667,49.477365,1,0.2282,0.76183,0.688101,STRONG,69.222871,Medium
Monaragala,2022,2,69.576667,69.576667,47.596229,1,0.222332,0.732865,0.679688,STRONG,70.029361,High
Monaragala,2022,3,68.135,68.135,46.177647,1,0.216784,0.711022,0.672075,STRONG,70.570205,High
Monaragala,2022,4,65.266667,65.266667,45.607571,1,0.205747,0.702244,0.634415,MODERATE,70.259053,High
Monaragala,2022,5,95.4,95.4,44.766284,1,0.321703,0.68929,0.759816,STRONG,67.122145,Medium
Monaragala,2022,6,95.4,95.4,39.141853,1,0.321703,0.602688,0.759816,STRONG,70.58624,High
Monaragala,2022,7,95.4,95.4,38.696613,1,0.321703,0.595832,0.759816,STRONG,70.860464,High
Monaragala,2022,8,95.4,95.4,40.101148,1,0.321703,0.617459,0.759816,STRONG,69.995409,Medium
Monaragala,2022,9,97.6,97.6,39.594733,1,0.330169,0.609661,0.764022,STRONG,69.799358,Medium
Monaragala,2022,10,97.4,97.4,39.460563,1,0.3294,0.607595,0.763622,STRONG,69.928171,Medium
Monaragala,2022,11,101.8,101.8,40.869397,1,0.346331,0.629288,0.766026,STRONG,68.044562,Medium
Monaragala,2022,12,107.6,107.6,42.016053,1,0.368651,0.646944,0.76883,STRONG,65.999187,Medium
Monaragala,2022,13,111.4,111.4,42.306796,1,0.383273,0.65142,0.771635,STRONG,64.942745,Medium
Monaragala,2022,14,117.8,117.8,43.38737,1,0.407901,0.668059,0.78125,STRONG,62.799537,Medium
Monaragala,2022,15,122.0,122.0,43.918851,1,0.424064,0.676242,0.785657,STRONG,61.502469,Medium
Monaragala,2022,16,123.8,123.8,42.411978,1,0.43099,0.65304,0.791066,STRONG,62.014957,Medium
Monaragala,2022,17,136.0,136.0,44.990085,1,0.477937,0.692736,0.830729,STRONG,57.610268,Medium
Monaragala,2022,18,143.0,143.0,43.932721,1,0.504874,0.676456,0.857171,STRONG,56.645286,Medium
Monaragala,2022,19,143.0,143.0,48.947914,1,0.504874,0.753677,0.857171,STRONG,53.556422,Medium
Monaragala,2022,20,153.0,153.0,49.672041,1,0.543356,0.764827,0.894231,STRONG,50.801555,Medium
