Location,WeekNum,avg_price,median_price,std_price,years_count,avg_norm,risk_norm,HighPriceScore,Label,conf_score,Confidence
Badulla,47,90.0,128.0,70.19259220174163,3,0.6593511450158859,0.4231254272305248,0.6387320019542831,WEAK,0.30373885117954774,Low
Badulla,48,90.0,128.0,70.19259220174163,3,0.6593511450158859,0.4231254272305248,0.6387320019542831,WEAK,0.30373885117954774,Low
Badulla,49,90.0,128.0,70.19259220174163,3,0.6593511450158859,0.4231254272305248,0.6387320019542831,WEAK,0.30373885117954774,Low
Badulla,50,90.0,128.0,70.19259220174163,3,0.6593511450158859,0.4231254272305248,0.6387320019542831,WEAK,0.30373885117954774,Low
Badulla,51,89.8,128.0,70.00942793652867,3,0.6550572518861046,0.415518219303929,0.6374133840885963,WEAK,0.3039957158996949,Low
Badulla,52,90.0,128.0,70.19259220174163,3,0.6593511450158859,0.4231254272305248,0.6387320019542831,WEAK,0.30373885117954774,Low
Embilipitiya,1,121.5,135.0,48.977035434987286,5,0.12232030264724594,0.0525980299317913,0.32859071950248664,STRONG,0.4134909867521959,Medium
Embilipitiya,2,121.5,135.0,48.977035434987286,5,0.12232030264724594,0.0525980299317913,0.32859071950248664,STRONG,0.4134909867521959,Medium
Embilipitiya,3,119.5,135.0,46.38156961552724,5,0.10718789407232891,0.04225782353973688,0.31982646466931247,STRONG,0.4171307993575196,Medium
Embilipitiya,4,237.5,135.0,286.7817114113102,5,0.9999999999924338,0.9999999999960161,0.7499999999953214,STRONG,0.07999999999606901,Low
Embilipitiya,5,119.5,135.0,46.38156961552724,5,0.10718789407232891,0.04225782353973688,0.31982646466931247,STRONG,0.4171307993575196,Medium
Embilipitiya,6,119.5,135.0,46.38156961552724,5,0.10718789407232891,0.04225782353973688,0.31982646466931247,STRONG,0.4171307993575196,Medium
Embilipitiya,7,117.5,135.0,48.41229182759271,5,0.09205548549741188,0.05034811956299742,0.30645458423230953,STRONG,0.4142829682476018,Medium
Embilipitiya,8,114.0,117.5,47.45392502206746,5,0.06557377049130707,0.0465300340023536,0.2875478193678919,MODERATE,0.4156269565032438,Medium
Embilipitiya,9,110.0,117.5,42.683427697409684,5,0.03530895334147301,0.027524610559725906,0.2696005623661733,WEAK,0.42231697575364735,Medium
Embilipitiya,10,110.0,117.5,42.683427697409684,5,0.03530895334147301,0.027524610559725906,0.2696005623661733,WEAK,0.42231697575364735,Medium
Embilipitiya,11,110.02777777777779,117.5,42.654991530524725,5,0.03551912568279136,0.02741132228893275,0.26978651368986034,MODERATE,0.4223568538818427,Medium
Embilipitiya,12,110.05555555555557,117.5,42.626626901358904,5,0.03572929802410971,0.027298319020845136,0.269972393762871,MODERATE,0.42239663168743313,Medium
Embilipitiya,13,110.08333333333334,117.5,42.59833395281505,5,0.03593947036542795,0.027185601324780803,0.27015820244287575,MODERATE,0.4224363089700155,Medium
Embilipitiya,14,110.11111111111111,117.5,42.5701128278143,5,0.0361496427067462,0.02707316977013047,0.270343939587527,MODERATE,0.4224758855291611,Medium
Embilipitiya,15,111.63888888888889,125.0,42.996195639918795,5,0.047709121479252214,0.028770662445331257,0.27858917549810636,MODERATE,0.42187835826496756,Medium
Embilipitiya,16,111.66666666666666,125.0,42.96720325498922,5,0.04791929382057046,0.028655158229586263,0.2787756808080313,MODERATE,0.4219190164186346,Medium
Embilipitiya,17,111.69444444444443,125.0,42.938281144618735,5,0.048129466161888707,0.028539933984180157,0.2789621161253715,MODERATE,0.42195957602111894,Medium
Embilipitiya,18,111.72222222222221,125.0,42.90942945090821,5,0.04833963850320706,0.02842499027523577,0.2791484813085963,MODERATE,0.42200003687314214,Medium
Embilipitiya,19,106.25,125.0,37.353881993709834,5,0.006935687263503568,0.006291966254046694,0.253628773884116,WEAK,0.42979098966187557,Medium
